type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,720546,金居國票0B購01,TW21Z7205465,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720547,原相國票0B購01,TW21Z7205473,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720548,新鉅科國票0B購01,TW21Z7205481,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720549,精星國票0A購01,TW21Z7205499,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720550,金居中信0A購01,TW21Z7205507,2021/04/19,上櫃,,RWSCCE
上櫃認購(售)權證,720551,富喬永豐0A購01,TW21Z7205515,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720552,榮剛永豐0A購02,TW21Z7205523,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720553,鴻碩永豐0A購03,TW21Z7205531,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720554,曜越永豐0A購01,TW21Z7205549,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720555,金居元富0A購01,TW21Z7205556,2021/04/19,上櫃,,RWSCCA
上櫃認購(售)權證,720556,穩懋兆豐0A購03,TW21Z7205564,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720557,金居群益0C購04,TW21Z7205572,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720558,碩禾群益11購02,TW21Z7205580,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720559,茂達統一0C購01,TW21Z7205598,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720560,榮剛統一0B購01,TW21Z7205606,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720561,大田國票0B購01,TW21Z7205614,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720562,日揚國票0B購01,TW21Z7205622,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720563,金居國票0B購02,TW21Z7205630,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720564,威剛國票0B購01,TW21Z7205648,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720565,智崴國票0A購01,TW21Z7205655,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720566,群聯國票0B購01,TW21Z7205663,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720567,榮剛國票0B購01,TW21Z7205671,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720568,德微國票0B購01,TW21Z7205689,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720569,鈦昇國票0B購01,TW21Z7205697,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720570,凡甲凱基0A購04,TW21Z7205705,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720571,明安凱基0C購01,TW21Z7205713,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720572,波若威凱基12購01,TW21Z7205721,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720573,波若威凱基12購02,TW21Z7205739,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720574,威剛凱基0C購01,TW21Z7205747,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720575,鈦昇凱基11購01,TW21Z7205754,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720576,安勤元大0B購01,TW21Z7205762,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720577,亨泰光元大0B購01,TW21Z7205770,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720578,松瑞藥元大0A購01,TW21Z7205788,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720579,威剛元大0C購04,TW21Z7205796,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720580,崧騰元大0B購02,TW21Z7205804,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720581,富喬元大0C購01,TW21Z7205812,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720582,閎康元大0B購01,TW21Z7205820,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720583,新普元大0C購01,TW21Z7205838,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720584,榮剛元大0B購01,TW21Z7205846,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720585,精測元大0A購01,TW21Z7205853,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720586,德微元大0B購01,TW21Z7205861,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720587,亨泰光永豐0A購03,TW21Z7205879,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720588,威剛永豐0A購01,TW21Z7205887,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720589,茂達永豐0A購02,TW21Z7205895,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720590,家登永豐0A購02,TW21Z7205903,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720591,萬潤永豐0A購03,TW21Z7205911,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720592,雍智永豐0A購03,TW21Z7205929,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720593,碩禾永豐0A購01,TW21Z7205937,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720594,精測永豐0A購01,TW21Z7205945,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720595,恒耀永豐0A購01,TW21Z7205952,2021/04/20,上櫃,,RWSCCA
上櫃認購(售)權證,720596,雙鴻日盛0B購01,TW21Z7205960,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720597,安勤凱基0A購01,TW21Z7205978,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720598,均豪凱基0A購01,TW21Z7205986,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720599,金益鼎凱基0A購01,TW21Z7205994,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720600,富喬凱基0C購01,TW21Z7206000,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720601,榮剛凱基0A購01,TW21Z7206018,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720602,德微凱基0C購01,TW21Z7206026,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720603,紘康凱基0A購01,TW21Z7206034,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720604,大田統一0C購03,TW21Z7206042,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720605,茂達統一0C購02,TW21Z7206059,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720606,海韻電統一0C購02,TW21Z7206067,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720607,安力元大0C購01,TW21Z7206075,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720608,金居元大0B購02,TW21Z7206083,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720609,威剛元大0A購03,TW21Z7206091,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720610,茂達元大11購01,TW21Z7206109,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720611,創惟元大0C購03,TW21Z7206117,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720612,精星元大0C購01,TW21Z7206125,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720613,紘康元大0B購01,TW21Z7206133,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720614,紘康元大0C購01,TW21Z7206141,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720615,亨泰光國票0A購01,TW21Z7206158,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720616,富喬國票0B購01,TW21Z7206166,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720617,晶宏國票0B購01,TW21Z7206174,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720618,雍智國票0B購01,TW21Z7206182,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720619,鈊象國票0B購01,TW21Z7206190,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720620,恒耀國票0A購01,TW21Z7206208,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720621,金居群益0C購05,TW21Z7206216,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720622,信驊群益0A購01,TW21Z7206224,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720623,榮剛群益0A購01,TW21Z7206232,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720624,曜越群益0B購01,TW21Z7206240,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720625,精測元富0A購04,TW21Z7206257,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720626,紘康元富0B購01,TW21Z7206265,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720627,均豪兆豐0A購01,TW21Z7206273,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720628,信驊兆豐0B購01,TW21Z7206281,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720629,桂盟兆豐0A購02,TW21Z7206299,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720630,譜瑞兆豐0B購01,TW21Z7206307,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720631,中美晶第一14購01,TW21Z7206315,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720632,亨泰光中信0A購01,TW21Z7206323,2021/04/21,上櫃,,RWSCCE
上櫃認購(售)權證,720633,榮剛中信0B購01,TW21Z7206331,2021/04/21,上櫃,,RWSCCE
上櫃認購(售)權證,720634,伍豐永豐0A購01,TW21Z7206349,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720635,金居永豐0A購03,TW21Z7206356,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720636,晶宏永豐0A購04,TW21Z7206364,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720637,智崴永豐0A購02,TW21Z7206372,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720638,榮剛永豐0A購03,TW21Z7206380,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720639,雙鴻永豐0A購02,TW21Z7206398,2021/04/21,上櫃,,RWSCCA
上櫃認購(售)權證,720640,尼克森凱基0A購01,TW21Z7206406,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720641,伍豐凱基0A購01,TW21Z7206414,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720642,金居凱基12購01,TW21Z7206422,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720643,進泰凱基0A購01,TW21Z7206430,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720644,德微凱基0A購02,TW21Z7206448,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720645,德微凱基0A購03,TW21Z7206455,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720646,環球晶凱基0A購03,TW21Z7206463,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720647,環球晶凱基0A購04,TW21Z7206471,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720648,杰力群益0B購01,TW21Z7206489,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720649,金益鼎群益0B購02,TW21Z7206497,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720650,雙鴻群益0A購02,TW21Z7206505,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720651,神盾元富0B購01,TW21Z7206513,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720652,茂達統一0C購03,TW21Z7206521,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720653,環球晶日盛0A購01,TW21Z7206539,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720654,尼克森元大0B購01,TW21Z7206547,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720655,尼克森元大0C購01,TW21Z7206554,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720656,杰力元大0C購01,TW21Z7206562,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720657,智崴元大0A購01,TW21Z7206570,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720658,神盾中信0A購01,TW21Z7206588,2021/04/22,上櫃,,RWSCCE
上櫃認購(售)權證,720659,新鉅科中信0A購01,TW21Z7206596,2021/04/22,上櫃,,RWSCCE
上櫃認購(售)權證,720660,大宇資永豐0A購01,TW21Z7206604,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720661,伍豐永豐0A購02,TW21Z7206612,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720662,佳邦永豐0A購01,TW21Z7206620,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720663,杰力永豐0A購01,TW21Z7206638,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720664,環球晶永豐0A購03,TW21Z7206646,2021/04/22,上櫃,,RWSCCA
上櫃認購(售)權證,720665,中美晶統一0B購01,TW21Z7206653,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720666,中美晶統一0C購01,TW21Z7206661,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720667,智崴統一0C購01,TW21Z7206679,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720668,環球晶統一12購02,TW21Z7206687,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720669,中美晶凱基12購01,TW21Z7206695,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720670,中菲行凱基0A購01,TW21Z7206703,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720671,原相凱基0A購06,TW21Z7206711,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720672,智崴凱基0A購01,TW21Z7206729,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720673,環球晶凱基14購02,TW21Z7206737,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720674,環球晶富邦13購01,TW21Z7206745,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720675,中美晶元大0A購02,TW21Z7206752,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720676,中美晶元大12購01,TW21Z7206760,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720677,元太元大0C購01,TW21Z7206778,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720678,伍豐元大0A購01,TW21Z7206786,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720679,均豪元大0C購01,TW21Z7206794,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720680,金居元大11購01,TW21Z7206802,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720681,原相元大11購01,TW21Z7206810,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720682,富喬元大0A購01,TW21Z7206828,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720683,聚和元大0B購01,TW21Z7206836,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720684,環球晶元大12購01,TW21Z7206844,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720685,中光電群益0B購01,TW21Z7206851,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720686,尼克森群益0A購02,TW21Z7206869,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720687,環球晶群益0A購02,TW21Z7206877,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720688,環球晶群益0A購03,TW21Z7206885,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720689,譜瑞群益0A購02,TW21Z7206893,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720690,中美晶中信0A購03,TW21Z7206901,2021/04/23,上櫃,,RWSCCE
上櫃認購(售)權證,720691,智崴中信0A購01,TW21Z7206919,2021/04/23,上櫃,,RWSCCE
上櫃認購(售)權證,720692,環球晶中信0A購03,TW21Z7206927,2021/04/23,上櫃,,RWSCCE
上櫃認購(售)權證,720693,凡甲永豐0A購02,TW21Z7206935,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720694,久元永豐0A購02,TW21Z7206943,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720695,中美晶永豐0A購02,TW21Z7206950,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720696,威剛永豐0A購02,TW21Z7206968,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720697,富喬永豐0A購02,TW21Z7206976,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720698,群聯永豐0A購01,TW21Z7206984,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720699,環球晶永豐0A購04,TW21Z7206992,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720700,中光電元富0A購01,TW21Z7207008,2021/04/23,上櫃,,RWSCCA
上櫃認購(售)權證,720701,中美晶凱基0C購01,TW21Z7207016,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720702,群聯凱基0A購02,TW21Z7207024,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720703,鈊象凱基0A購04,TW21Z7207032,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720704,茂達麥證0A購01,TW21Z7207040,2021/04/26,上櫃,,RWSCCE
上櫃認購(售)權證,720705,鴻碩統一0C購02,TW21Z7207057,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720706,中美晶富邦0C購01,TW21Z7207065,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720707,茂達富邦0C購01,TW21Z7207073,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720708,中美晶中信0B購02,TW21Z7207081,2021/04/26,上櫃,,RWSCCE
上櫃認購(售)權證,720709,杰力永豐0A購02,TW21Z7207099,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720710,欣銓永豐0A購01,TW21Z7207107,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720711,威剛永豐0A購03,TW21Z7207115,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720712,群聯永豐0A購02,TW21Z7207123,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720713,聚和永豐0A購02,TW21Z7207131,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720714,應華永豐0A購01,TW21Z7207149,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720715,環球晶永豐0A購05,TW21Z7207156,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720716,中美晶兆豐0B購02,TW21Z7207164,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720717,聯亞兆豐0B購01,TW21Z7207172,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720718,穩懋兆豐0B購01,TW21Z7207180,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720719,原相元富0C購02,TW21Z7207198,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720720,環球晶元富0A購02,TW21Z7207206,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720721,環球晶元富0A購03,TW21Z7207214,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720722,久元群益0B購02,TW21Z7207222,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720723,中美晶群益0B購03,TW21Z7207230,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720724,中美晶群益0B購04,TW21Z7207248,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720725,台半群益0B購01,TW21Z7207255,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720726,金居群益0C購06,TW21Z7207263,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720727,群聯群益0A購01,TW21Z7207271,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720728,群聯群益0A購02,TW21Z7207289,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720729,環球晶群益0A購04,TW21Z7207297,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720730,雙鴻群益0A購03,TW21Z7207305,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720731,久元元大0A購02,TW21Z7207313,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720732,中美晶元大0A購03,TW21Z7207321,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720733,中美晶元大0A購04,TW21Z7207339,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720734,佳邦元大11購01,TW21Z7207347,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720735,金居元大11購02,TW21Z7207354,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720736,萬潤元大0A購02,TW21Z7207362,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720737,德微元大0A購01,TW21Z7207370,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720738,雙鴻元大0B購06,TW21Z7207388,2021/04/26,上櫃,,RWSCCA
上櫃認購(售)權證,720739,聚和國票0B購01,TW21Z7207396,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720740,大田凱基0B購02,TW21Z7207404,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720741,新鉅科凱基0B購02,TW21Z7207412,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720742,聚積凱基0A購01,TW21Z7207420,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720743,鈦昇凱基13購01,TW21Z7207438,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720744,群聯富邦0C購01,TW21Z7207446,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720745,金益鼎群益0A購01,TW21Z7207453,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720746,威剛群益0B購03,TW21Z7207461,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720747,威剛群益0C購03,TW21Z7207479,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720748,大田元大0A購02,TW21Z7207487,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720749,均豪元大0A購02,TW21Z7207495,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720750,金居元大0A購05,TW21Z7207503,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720751,金益鼎元大0B購01,TW21Z7207511,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720752,茂達元大0C購01,TW21Z7207529,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720753,雙鴻元大0B購07,TW21Z7207537,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720754,力麒永豐0A購01,TW21Z7207545,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720755,金居永豐0A購04,TW21Z7207552,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720756,威剛永豐0A購04,TW21Z7207560,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720757,碩禾元富0A購01,TW21Z7207578,2021/04/27,上櫃,,RWSCCA
上櫃認購(售)權證,720758,元太凱基0A購02,TW21Z7207586,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720759,旺矽凱基0A購01,TW21Z7207594,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720760,威剛凱基0C購02,TW21Z7207602,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720761,威剛凱基13購01,TW21Z7207610,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720762,威剛凱基14購01,TW21Z7207628,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720763,群聯中信0C購02,TW21Z7207636,2021/04/28,上櫃,,RWSCCE
上櫃認購(售)權證,720764,群聯永豐0A購03,TW21Z7207644,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720765,聚積永豐0A購02,TW21Z7207651,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720766,中美晶台新0A購01,TW21Z7207669,2021/04/28,上櫃,,RWSCCE
上櫃認購(售)權證,720767,中美晶群益0A購02,TW21Z7207677,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720768,威剛群益12購01,TW21Z7207685,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720769,群聯群益0A購03,TW21Z7207693,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720770,雍智群益0B購01,TW21Z7207701,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720771,中美晶元富0A購01,TW21Z7207719,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720772,金居兆豐0A購03,TW21Z7207727,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720773,中美晶元大0A購06,TW21Z7207735,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720774,中美晶元大0B購03,TW21Z7207743,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720775,台燿元大0A購01,TW21Z7207750,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720776,台燿元大0A購02,TW21Z7207768,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720777,聚和元大0A購02,TW21Z7207776,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720778,環球晶元大0A購07,TW21Z7207784,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720779,智崴統一0A購01,TW21Z7207792,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720780,進泰統一0B購01,TW21Z7207800,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720781,群聯統一0C購03,TW21Z7207818,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720782,群聯統一0C購04,TW21Z7207826,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720783,群聯統一12購01,TW21Z7207834,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720784,環球晶統一0A購06,TW21Z7207842,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720785,久元國票0B購01,TW21Z7207859,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720786,中美晶國票0B購02,TW21Z7207867,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720787,元太國票0B購01,TW21Z7207875,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720788,旺矽國票0B購01,TW21Z7207883,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720789,金益鼎國票0B購01,TW21Z7207891,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720790,原相國票0A購01,TW21Z7207909,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720791,萬潤國票0B購01,TW21Z7207917,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720792,群聯國票0B購02,TW21Z7207925,2021/04/28,上櫃,,RWSCCA
上櫃認購(售)權證,720793,中美晶國泰0C購01,TW21Z7207933,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720794,伍豐群益0A購01,TW21Z7207941,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720795,旺矽群益0B購02,TW21Z7207958,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720797,金居統一12購01,TW21Z7207974,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720798,群聯統一0A購04,TW21Z7207982,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720799,鈺太統一0C購01,TW21Z7207990,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720800,金益鼎凱基0C購01,TW21Z7208006,2021/04/29,上櫃,,RWSCCA
上櫃認購(售)權證,720801,優群凱基0A購01,TW21Z7208014,2021/04/29,上櫃,,RWSCCA
